epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.72974E+12,2024-10-23T22.30.12.674,2.25,-0.878,0.384,-0.125
1.72974E+12,2024-10-23T22.30.12.684,2.26,-0.881,0.39,-0.123
1.72974E+12,2024-10-23T22.30.12.694,2.27,-0.879,0.389,-0.123
1.72974E+12,2024-10-23T22.30.12.704,2.28,-0.887,0.392,-0.12
1.72974E+12,2024-10-23T22.30.12.714,2.29,-0.892,0.397,-0.116
1.72974E+12,2024-10-23T22.30.12.724,2.3,-0.9,0.396,-0.109
1.72974E+12,2024-10-23T22.30.12.734,2.31,-0.903,0.396,-0.099
1.72974E+12,2024-10-23T22.30.12.744,2.32,-0.899,0.391,-0.091
1.72974E+12,2024-10-23T22.30.12.754,2.33,-0.903,0.391,-0.083
1.72974E+12,2024-10-23T22.30.12.764,2.34,-0.913,0.391,-0.075
1.72974E+12,2024-10-23T22.30.12.774,2.35,-0.918,0.383,-0.069
1.72974E+12,2024-10-23T22.30.12.784,2.36,-0.925,0.379,-0.065
1.72974E+12,2024-10-23T22.30.12.794,2.37,-0.929,0.377,-0.057
1.72974E+12,2024-10-23T22.30.12.804,2.38,-0.93,0.375,-0.05
1.72974E+12,2024-10-23T22.30.12.814,2.39,-0.929,0.374,-0.046
1.72974E+12,2024-10-23T22.30.12.824,2.4,-0.93,0.368,-0.042
1.72974E+12,2024-10-23T22.30.12.834,2.41,-0.93,0.365,-0.037
1.72974E+12,2024-10-23T22.30.12.844,2.42,-0.928,0.364,-0.031
1.72974E+12,2024-10-23T22.30.12.854,2.43,-0.928,0.362,-0.027
1.72974E+12,2024-10-23T22.30.12.864,2.44,-0.926,0.36,-0.026
1.72974E+12,2024-10-23T22.30.12.874,2.45,-0.93,0.358,-0.022
1.72974E+12,2024-10-23T22.30.12.884,2.46,-0.936,0.358,-0.021
1.72974E+12,2024-10-23T22.30.12.894,2.47,-0.937,0.357,-0.019
1.72974E+12,2024-10-23T22.30.12.904,2.48,-0.943,0.357,-0.015
1.72974E+12,2024-10-23T22.30.12.914,2.49,-0.949,0.361,-0.008
1.72974E+12,2024-10-23T22.30.12.924,2.5,-0.952,0.36,-0.005
1.72974E+12,2024-10-23T22.30.12.934,2.51,-0.952,0.358,-0.001
1.72974E+12,2024-10-23T22.30.12.944,2.52,-0.949,0.358,0
1.72974E+12,2024-10-23T22.30.12.954,2.53,-0.946,0.359,0
1.72974E+12,2024-10-23T22.30.12.964,2.54,-0.944,0.359,0.001
1.72974E+12,2024-10-23T22.30.12.974,2.55,-0.944,0.359,0
1.72974E+12,2024-10-23T22.30.12.984,2.56,-0.941,0.361,-0.003
1.72974E+12,2024-10-23T22.30.12.994,2.57,-0.942,0.362,-0.006
1.72974E+12,2024-10-23T22.30.13.004,2.58,-0.94,0.361,-0.01
1.72974E+12,2024-10-23T22.30.13.014,2.59,-0.944,0.365,-0.017
1.72974E+12,2024-10-23T22.30.13.024,2.6,-0.942,0.366,-0.018
1.72974E+12,2024-10-23T22.30.13.034,2.61,-0.936,0.365,-0.021
1.72974E+12,2024-10-23T22.30.13.044,2.62,-0.933,0.364,-0.022
1.72974E+12,2024-10-23T22.30.13.054,2.63,-0.932,0.361,-0.026
1.72974E+12,2024-10-23T22.30.13.064,2.64,-0.93,0.358,-0.034
1.72974E+12,2024-10-23T22.30.13.074,2.65,-0.925,0.358,-0.037
1.72974E+12,2024-10-23T22.30.13.084,2.66,-0.92,0.357,-0.037
1.72974E+12,2024-10-23T22.30.13.094,2.67,-0.917,0.354,-0.038
1.72974E+12,2024-10-23T22.30.13.104,2.68,-0.914,0.35,-0.036
1.72974E+12,2024-10-23T22.30.13.114,2.69,-0.913,0.345,-0.037
1.72974E+12,2024-10-23T22.30.13.124,2.7,-0.915,0.342,-0.04
1.72974E+12,2024-10-23T22.30.13.134,2.71,-0.915,0.339,-0.038
1.72974E+12,2024-10-23T22.30.13.144,2.72,-0.912,0.338,-0.04
1.72974E+12,2024-10-23T22.30.13.154,2.73,-0.906,0.334,-0.039
1.72974E+12,2024-10-23T22.30.13.164,2.74,-0.903,0.331,-0.034
1.72974E+12,2024-10-23T22.30.13.174,2.75,-0.901,0.328,-0.029
1.72974E+12,2024-10-23T22.30.13.184,2.76,-0.903,0.321,-0.022
1.72974E+12,2024-10-23T22.30.13.194,2.77,-0.897,0.32,-0.018
1.72974E+12,2024-10-23T22.30.13.204,2.78,-0.897,0.317,-0.017
1.72974E+12,2024-10-23T22.30.13.214,2.79,-0.895,0.319,-0.01
1.72974E+12,2024-10-23T22.30.13.224,2.8,-0.895,0.319,-0.005
1.72974E+12,2024-10-23T22.30.13.234,2.81,-0.89,0.32,-0.002
1.72974E+12,2024-10-23T22.30.13.244,2.82,-0.881,0.32,0.009
1.72974E+12,2024-10-23T22.30.13.254,2.83,-0.878,0.322,0.02
1.72974E+12,2024-10-23T22.30.13.264,2.84,-0.88,0.32,0.027
1.72974E+12,2024-10-23T22.30.13.274,2.85,-0.886,0.32,0.039
1.72974E+12,2024-10-23T22.30.13.284,2.86,-0.889,0.326,0.049
1.72974E+12,2024-10-23T22.30.13.294,2.87,-0.882,0.328,0.062
1.72974E+12,2024-10-23T22.30.13.304,2.88,-0.88,0.33,0.078
1.72974E+12,2024-10-23T22.30.13.314,2.89,-0.894,0.34,0.092
1.72974E+12,2024-10-23T22.30.13.324,2.9,-0.901,0.347,0.1
1.72974E+12,2024-10-23T22.30.13.334,2.91,-0.897,0.349,0.109
1.72974E+12,2024-10-23T22.30.13.344,2.92,-0.897,0.344,0.123
1.72974E+12,2024-10-23T22.30.13.354,2.93,-0.896,0.332,0.146
1.72974E+12,2024-10-23T22.30.13.364,2.94,-0.905,0.311,0.167
1.72974E+12,2024-10-23T22.30.13.374,2.95,-0.915,0.29,0.184
1.72974E+12,2024-10-23T22.30.13.384,2.96,-0.91,0.28,0.202
1.72974E+12,2024-10-23T22.30.13.394,2.97,-0.896,0.283,0.225
1.72974E+12,2024-10-23T22.30.13.404,2.98,-0.867,0.296,0.246
1.72974E+12,2024-10-23T22.30.13.414,2.99,-0.844,0.309,0.258
1.72974E+12,2024-10-23T22.30.13.424,3,-0.843,0.312,0.277
1.72974E+12,2024-10-23T22.30.13.434,3.01,-0.862,0.312,0.298
1.72974E+12,2024-10-23T22.30.13.444,3.02,-0.883,0.31,0.324
1.72974E+12,2024-10-23T22.30.13.454,3.03,-0.891,0.298,0.337
1.72974E+12,2024-10-23T22.30.13.464,3.04,-0.898,0.293,0.349
1.72974E+12,2024-10-23T22.30.13.474,3.05,-0.907,0.29,0.377
1.72974E+12,2024-10-23T22.30.13.484,3.06,-0.904,0.288,0.396
1.72974E+12,2024-10-23T22.30.13.494,3.07,-0.889,0.284,0.411
1.72974E+12,2024-10-23T22.30.13.504,3.08,-0.871,0.272,0.426
1.72974E+12,2024-10-23T22.30.13.514,3.09,-0.853,0.278,0.436
1.72974E+12,2024-10-23T22.30.13.524,3.1,-0.847,0.287,0.441
1.72974E+12,2024-10-23T22.30.13.534,3.11,-0.849,0.283,0.458
1.72974E+12,2024-10-23T22.30.13.544,3.12,-0.853,0.271,0.479
1.72974E+12,2024-10-23T22.30.13.554,3.13,-0.852,0.262,0.485
1.72974E+12,2024-10-23T22.30.13.564,3.14,-0.847,0.258,0.499
1.72974E+12,2024-10-23T22.30.13.574,3.15,-0.841,0.271,0.507
1.72974E+12,2024-10-23T22.30.13.584,3.16,-0.831,0.27,0.52
1.72974E+12,2024-10-23T22.30.13.594,3.17,-0.827,0.263,0.534
1.72974E+12,2024-10-23T22.30.13.604,3.18,-0.831,0.262,0.548
1.72974E+12,2024-10-23T22.30.13.614,3.19,-0.839,0.26,0.563
1.72974E+12,2024-10-23T22.30.13.624,3.2,-0.849,0.257,0.586
1.72974E+12,2024-10-23T22.30.13.634,3.21,-0.85,0.266,0.6
1.72974E+12,2024-10-23T22.30.13.644,3.22,-0.841,0.273,0.612
1.72974E+12,2024-10-23T22.30.13.654,3.23,-0.829,0.278,0.619
1.72974E+12,2024-10-23T22.30.13.664,3.24,-0.827,0.282,0.626
1.72974E+12,2024-10-23T22.30.13.674,3.25,-0.839,0.277,0.643
1.72974E+12,2024-10-23T22.30.13.684,3.26,-0.845,0.274,0.653
1.72974E+12,2024-10-23T22.30.13.694,3.27,-0.842,0.269,0.664
1.72974E+12,2024-10-23T22.30.13.704,3.28,-0.833,0.26,0.666
1.72974E+12,2024-10-23T22.30.13.714,3.29,-0.828,0.257,0.665
1.72974E+12,2024-10-23T22.30.13.724,3.3,-0.828,0.262,0.664
1.72974E+12,2024-10-23T22.30.13.734,3.31,-0.829,0.263,0.667
1.72974E+12,2024-10-23T22.30.13.744,3.32,-0.818,0.262,0.662
1.72974E+12,2024-10-23T22.30.13.754,3.33,-0.813,0.261,0.654
1.72974E+12,2024-10-23T22.30.13.764,3.34,-0.808,0.26,0.651
1.72974E+12,2024-10-23T22.30.13.774,3.35,-0.803,0.258,0.643
1.72974E+12,2024-10-23T22.30.13.784,3.36,-0.793,0.254,0.633
1.72974E+12,2024-10-23T22.30.13.794,3.37,-0.786,0.252,0.622
1.72974E+12,2024-10-23T22.30.13.804,3.38,-0.786,0.254,0.611
1.72974E+12,2024-10-23T22.30.13.814,3.39,-0.784,0.253,0.599
1.72974E+12,2024-10-23T22.30.13.824,3.4,-0.781,0.257,0.59
1.72974E+12,2024-10-23T22.30.13.834,3.41,-0.779,0.262,0.586
1.72974E+12,2024-10-23T22.30.13.844,3.42,-0.783,0.266,0.575
1.72974E+12,2024-10-23T22.30.13.854,3.43,-0.788,0.271,0.571
