epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.72974E+12,2024-10-23T22.30.13.236,2.81,1.341,-47.988,-7.866
1.72974E+12,2024-10-23T22.30.13.246,2.82,1.89,-52.378,-7.439
1.72974E+12,2024-10-23T22.30.13.256,2.83,2.622,-56.707,-6.951
1.72974E+12,2024-10-23T22.30.13.266,2.84,3.537,-60.976,-6.463
1.72974E+12,2024-10-23T22.30.13.276,2.85,4.817,-64.634,-5.915
1.72974E+12,2024-10-23T22.30.13.286,2.86,6.037,-68.11,-5.366
1.72974E+12,2024-10-23T22.30.13.296,2.87,7.134,-72.012,-4.512
1.72974E+12,2024-10-23T22.30.13.306,2.88,8.354,-75.732,-3.232
1.72974E+12,2024-10-23T22.30.13.316,2.89,9.817,-77.988,-2.073
1.72974E+12,2024-10-23T22.30.13.326,2.9,11.28,-79.146,-1.098
1.72974E+12,2024-10-23T22.30.13.336,2.91,12.317,-80.488,-0.244
1.72974E+12,2024-10-23T22.30.13.346,2.92,12.744,-81.585,-0.122
1.72974E+12,2024-10-23T22.30.13.356,2.93,12.073,-82.317,-0.915
1.72974E+12,2024-10-23T22.30.13.366,2.94,10.061,-82.622,-2.866
1.72974E+12,2024-10-23T22.30.13.376,2.95,7.012,-82.683,-5.244
1.72974E+12,2024-10-23T22.30.13.386,2.96,3.415,-82.622,-8.11
1.72974E+12,2024-10-23T22.30.13.396,2.97,0.122,-83.537,-10.976
1.72974E+12,2024-10-23T22.30.13.406,2.98,-2.5,-86.28,-12.988
1.72974E+12,2024-10-23T22.30.13.416,2.99,-4.634,-90.61,-14.329
1.72974E+12,2024-10-23T22.30.13.426,3,-5.915,-94.207,-15.427
1.72974E+12,2024-10-23T22.30.13.436,3.01,-6.402,-95.61,-16.524
1.72974E+12,2024-10-23T22.30.13.446,3.02,-6.707,-95.244,-17.561
1.72974E+12,2024-10-23T22.30.13.456,3.03,-6.707,-94.085,-18.11
1.72974E+12,2024-10-23T22.30.13.466,3.04,-6.585,-92.256,-17.988
1.72974E+12,2024-10-23T22.30.13.476,3.05,-6.341,-89.268,-17.622
1.72974E+12,2024-10-23T22.30.13.486,3.06,-6.159,-86.402,-16.829
1.72974E+12,2024-10-23T22.30.13.496,3.07,-6.159,-84.085,-15.366
1.72974E+12,2024-10-23T22.30.13.506,3.08,-5.976,-82.012,-14.268
1.72974E+12,2024-10-23T22.30.13.516,3.09,-5.366,-81.402,-12.927
1.72974E+12,2024-10-23T22.30.13.526,3.1,-4.756,-81.28,-11.28
1.72974E+12,2024-10-23T22.30.13.536,3.11,-4.146,-80.244,-9.817
1.72974E+12,2024-10-23T22.30.13.546,3.12,-3.72,-78.415,-8.537
1.72974E+12,2024-10-23T22.30.13.556,3.13,-3.415,-76.524,-7.195
1.72974E+12,2024-10-23T22.30.13.566,3.14,-3.232,-74.451,-5.976
1.72974E+12,2024-10-23T22.30.13.576,3.15,-2.439,-72.256,-5.122
1.72974E+12,2024-10-23T22.30.13.586,3.16,-2.073,-70.549,-4.451
1.72974E+12,2024-10-23T22.30.13.596,3.17,-2.012,-68.902,-4.268
1.72974E+12,2024-10-23T22.30.13.606,3.18,-1.707,-66.402,-4.329
1.72974E+12,2024-10-23T22.30.13.616,3.19,-1.524,-63.049,-4.695
1.72974E+12,2024-10-23T22.30.13.626,3.2,-1.159,-58.78,-4.878
1.72974E+12,2024-10-23T22.30.13.636,3.21,-0.549,-54.024,-4.817
1.72974E+12,2024-10-23T22.30.13.646,3.22,0.305,-49.268,-4.878
1.72974E+12,2024-10-23T22.30.13.656,3.23,1.159,-45.427,-4.634
1.72974E+12,2024-10-23T22.30.13.666,3.24,1.951,-41.89,-4.268
1.72974E+12,2024-10-23T22.30.13.676,3.25,2.744,-37.073,-4.573
1.72974E+12,2024-10-23T22.30.13.686,3.26,3.232,-31.341,-5
1.72974E+12,2024-10-23T22.30.13.696,3.27,3.293,-26.037,-5.488
1.72974E+12,2024-10-23T22.30.13.706,3.28,2.988,-21.22,-5.732
1.72974E+12,2024-10-23T22.30.13.716,3.29,2.5,-16.707,-5.671
1.72974E+12,2024-10-23T22.30.13.726,3.3,2.012,-12.073,-5.366
1.72974E+12,2024-10-23T22.30.13.736,3.31,1.707,-6.951,-5.061
1.72974E+12,2024-10-23T22.30.13.746,3.32,1.341,-2.378,-4.634
1.72974E+12,2024-10-23T22.30.13.756,3.33,1.098,1.28,-4.329
1.72974E+12,2024-10-23T22.30.13.766,3.34,0.793,4.817,-4.39
1.72974E+12,2024-10-23T22.30.13.776,3.35,0.732,7.927,-4.329
1.72974E+12,2024-10-23T22.30.13.786,3.36,0.61,10.183,-4.329
