epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.72971E+12,2024-10-23T14.41.15.680,2.9,-0.869,0.333,0.492
1.72971E+12,2024-10-23T14.41.15.690,2.91,-0.875,0.332,0.484
1.72971E+12,2024-10-23T14.41.15.700,2.92,-0.875,0.33,0.479
1.72971E+12,2024-10-23T14.41.15.710,2.93,-0.872,0.327,0.47
1.72971E+12,2024-10-23T14.41.15.720,2.94,-0.866,0.326,0.456
1.72971E+12,2024-10-23T14.41.15.730,2.95,-0.857,0.323,0.44
1.72971E+12,2024-10-23T14.41.15.740,2.96,-0.851,0.323,0.421
1.72971E+12,2024-10-23T14.41.15.750,2.97,-0.848,0.323,0.401
1.72971E+12,2024-10-23T14.41.15.760,2.98,-0.845,0.322,0.382
1.72971E+12,2024-10-23T14.41.15.770,2.99,-0.843,0.324,0.359
1.72971E+12,2024-10-23T14.41.15.780,3,-0.843,0.326,0.339
1.72971E+12,2024-10-23T14.41.15.790,3.01,-0.846,0.33,0.316
1.72971E+12,2024-10-23T14.41.15.800,3.02,-0.854,0.33,0.299
1.72971E+12,2024-10-23T14.41.15.810,3.03,-0.853,0.331,0.279
1.72971E+12,2024-10-23T14.41.15.820,3.04,-0.849,0.332,0.256
1.72971E+12,2024-10-23T14.41.15.830,3.05,-0.845,0.336,0.242
1.72971E+12,2024-10-23T14.41.15.840,3.06,-0.844,0.342,0.229
1.72971E+12,2024-10-23T14.41.15.850,3.07,-0.849,0.349,0.21
1.72971E+12,2024-10-23T14.41.15.860,3.08,-0.852,0.352,0.197
1.72971E+12,2024-10-23T14.41.15.870,3.09,-0.853,0.353,0.192
1.72971E+12,2024-10-23T14.41.15.880,3.1,-0.855,0.358,0.178
1.72971E+12,2024-10-23T14.41.15.890,3.11,-0.872,0.365,0.168
1.72971E+12,2024-10-23T14.41.15.900,3.12,-0.883,0.37,0.165
1.72971E+12,2024-10-23T14.41.15.910,3.13,-0.879,0.374,0.156
1.72971E+12,2024-10-23T14.41.15.920,3.14,-0.878,0.375,0.142
1.72971E+12,2024-10-23T14.41.15.930,3.15,-0.884,0.378,0.132
1.72971E+12,2024-10-23T14.41.15.940,3.16,-0.892,0.383,0.125
1.72971E+12,2024-10-23T14.41.15.950,3.17,-0.893,0.387,0.118
1.72971E+12,2024-10-23T14.41.15.960,3.18,-0.891,0.391,0.111
1.72971E+12,2024-10-23T14.41.15.970,3.19,-0.894,0.391,0.101
1.72971E+12,2024-10-23T14.41.15.980,3.2,-0.894,0.394,0.094
1.72971E+12,2024-10-23T14.41.15.990,3.21,-0.893,0.394,0.088
1.72971E+12,2024-10-23T14.41.16.000,3.22,-0.894,0.393,0.078
1.72971E+12,2024-10-23T14.41.16.010,3.23,-0.892,0.396,0.069
1.72971E+12,2024-10-23T14.41.16.020,3.24,-0.891,0.395,0.06
1.72971E+12,2024-10-23T14.41.16.030,3.25,-0.892,0.395,0.054
1.72971E+12,2024-10-23T14.41.16.040,3.26,-0.891,0.398,0.048
1.72971E+12,2024-10-23T14.41.16.050,3.27,-0.888,0.4,0.041
1.72971E+12,2024-10-23T14.41.16.060,3.28,-0.884,0.404,0.035
1.72971E+12,2024-10-23T14.41.16.070,3.29,-0.877,0.405,0.025
1.72971E+12,2024-10-23T14.41.16.080,3.3,-0.869,0.408,0.017
1.72971E+12,2024-10-23T14.41.16.090,3.31,-0.85,0.417,0.001
1.72971E+12,2024-10-23T14.41.16.100,3.32,-0.837,0.422,-0.022
1.72971E+12,2024-10-23T14.41.16.110,3.33,-0.837,0.435,-0.037
1.72971E+12,2024-10-23T14.41.16.120,3.34,-0.847,0.443,-0.048
1.72971E+12,2024-10-23T14.41.16.130,3.35,-0.868,0.445,-0.063
1.72971E+12,2024-10-23T14.41.16.140,3.36,-0.882,0.441,-0.066
1.72971E+12,2024-10-23T14.41.16.150,3.37,-0.889,0.438,-0.065
1.72971E+12,2024-10-23T14.41.16.160,3.38,-0.896,0.429,-0.058
1.72971E+12,2024-10-23T14.41.16.170,3.39,-0.904,0.42,-0.044
