epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.73293E+12,2024-11-29T19.43.38.173,1.64,10.305,3.171,94.39
1.73293E+12,2024-11-29T19.43.38.183,1.65,10.61,5.366,81.585
1.73293E+12,2024-11-29T19.43.38.193,1.66,11.28,7.256,71.159
1.73293E+12,2024-11-29T19.43.38.203,1.67,12.012,8.354,62.866
1.73293E+12,2024-11-29T19.43.38.213,1.68,12.439,8.659,55.854
1.73293E+12,2024-11-29T19.43.38.223,1.69,12.378,8.659,49.329
1.73293E+12,2024-11-29T19.43.38.233,1.7,11.707,8.902,42.378
1.73293E+12,2024-11-29T19.43.38.243,1.71,10.488,9.695,36.037
1.73293E+12,2024-11-29T19.43.38.253,1.72,8.841,10.488,29.512
1.73293E+12,2024-11-29T19.43.38.263,1.73,6.646,11.098,22.256
1.73293E+12,2024-11-29T19.43.38.273,1.74,4.207,10.854,15
1.73293E+12,2024-11-29T19.43.38.283,1.75,1.524,10.244,7.866
1.73293E+12,2024-11-29T19.43.38.293,1.76,-0.854,9.939,0.793
1.73293E+12,2024-11-29T19.43.38.303,1.77,-2.683,9.451,-6.28
1.73293E+12,2024-11-29T19.43.38.313,1.78,-4.207,9.085,-13.293
1.73293E+12,2024-11-29T19.43.38.323,1.79,-5.305,8.598,-20.183
1.73293E+12,2024-11-29T19.43.38.333,1.8,-6.341,7.561,-26.951
1.73293E+12,2024-11-29T19.43.38.343,1.81,-7.256,6.524,-33.537
1.73293E+12,2024-11-29T19.43.38.353,1.82,-8.11,5.305,-39.512
1.73293E+12,2024-11-29T19.43.38.363,1.83,-8.902,4.329,-45.122
1.73293E+12,2024-11-29T19.43.38.373,1.84,-9.817,3.171,-50.061
1.73293E+12,2024-11-29T19.43.38.383,1.85,-10.427,1.89,-54.39
1.73293E+12,2024-11-29T19.43.38.393,1.86,-10.732,0.854,-58.11
1.73293E+12,2024-11-29T19.43.38.403,1.87,-10.732,-0.366,-61.159
1.73293E+12,2024-11-29T19.43.38.413,1.88,-10.671,-1.89,-63.902
1.73293E+12,2024-11-29T19.43.38.423,1.89,-10.183,-4.207,-66.463
