epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.73277E+12,2024-11-27T23.06.24.453,4.33,-0.955,0.215,0.231
1.73277E+12,2024-11-27T23.06.24.463,4.34,-0.951,0.211,0.23
1.73277E+12,2024-11-27T23.06.24.473,4.35,-0.949,0.209,0.226
1.73277E+12,2024-11-27T23.06.24.483,4.36,-0.958,0.212,0.226
1.73277E+12,2024-11-27T23.06.24.493,4.37,-0.957,0.211,0.224
1.73277E+12,2024-11-27T23.06.24.503,4.38,-0.949,0.208,0.222
1.73277E+12,2024-11-27T23.06.24.513,4.39,-0.947,0.208,0.219
1.73277E+12,2024-11-27T23.06.24.523,4.4,-0.948,0.21,0.218
1.73277E+12,2024-11-27T23.06.24.533,4.41,-0.942,0.213,0.215
1.73277E+12,2024-11-27T23.06.24.543,4.42,-0.942,0.215,0.212
1.73277E+12,2024-11-27T23.06.24.553,4.43,-0.946,0.216,0.216
1.73277E+12,2024-11-27T23.06.24.563,4.44,-0.944,0.217,0.215
1.73277E+12,2024-11-27T23.06.24.573,4.45,-0.943,0.218,0.212
1.73277E+12,2024-11-27T23.06.24.583,4.46,-0.944,0.22,0.214
1.73277E+12,2024-11-27T23.06.24.593,4.47,-0.945,0.22,0.219
1.73277E+12,2024-11-27T23.06.24.603,4.48,-0.945,0.22,0.221
1.73277E+12,2024-11-27T23.06.24.613,4.49,-0.945,0.223,0.221
1.73277E+12,2024-11-27T23.06.24.623,4.5,-0.945,0.226,0.226
