epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.72974E+12,2024-10-23T21.59.25.756,1.81,-0.192,-1.004,-0.195
1.72974E+12,2024-10-23T21.59.25.766,1.82,-0.208,-0.986,-0.19
1.72974E+12,2024-10-23T21.59.25.776,1.83,-0.206,-0.972,-0.184
1.72974E+12,2024-10-23T21.59.25.786,1.84,-0.193,-0.961,-0.192
1.72974E+12,2024-10-23T21.59.25.796,1.85,-0.193,-0.95,-0.204
1.72974E+12,2024-10-23T21.59.25.806,1.86,-0.188,-0.936,-0.228
1.72974E+12,2024-10-23T21.59.25.816,1.87,-0.157,-0.922,-0.261
1.72974E+12,2024-10-23T21.59.25.826,1.88,-0.125,-0.923,-0.292
1.72974E+12,2024-10-23T21.59.25.836,1.89,-0.106,-0.921,-0.322
1.72974E+12,2024-10-23T21.59.25.846,1.9,-0.099,-0.92,-0.357
1.72974E+12,2024-10-23T21.59.25.856,1.91,-0.1,-0.903,-0.398
1.72974E+12,2024-10-23T21.59.25.866,1.92,-0.07,-0.888,-0.435
1.72974E+12,2024-10-23T21.59.25.876,1.93,-0.032,-0.877,-0.483
1.72974E+12,2024-10-23T21.59.25.886,1.94,-0.03,-0.875,-0.517
1.72974E+12,2024-10-23T21.59.25.896,1.95,-0.037,-0.881,-0.534
1.72974E+12,2024-10-23T21.59.25.906,1.96,-0.036,-0.876,-0.552
1.72974E+12,2024-10-23T21.59.25.916,1.97,-0.042,-0.884,-0.565
1.72974E+12,2024-10-23T21.59.25.926,1.98,-0.06,-0.883,-0.575
1.72974E+12,2024-10-23T21.59.25.936,1.99,-0.065,-0.874,-0.572
1.72974E+12,2024-10-23T21.59.25.946,2,-0.05,-0.875,-0.575
1.72974E+12,2024-10-23T21.59.25.956,2.01,-0.039,-0.864,-0.585
1.72974E+12,2024-10-23T21.59.25.966,2.02,-0.048,-0.841,-0.594
1.72974E+12,2024-10-23T21.59.25.976,2.03,-0.058,-0.824,-0.583
1.72974E+12,2024-10-23T21.59.25.986,2.04,-0.056,-0.81,-0.581
1.72974E+12,2024-10-23T21.59.25.996,2.05,-0.06,-0.814,-0.569
1.72974E+12,2024-10-23T21.59.26.006,2.06,-0.084,-0.804,-0.561
1.72974E+12,2024-10-23T21.59.26.016,2.07,-0.097,-0.796,-0.556
1.72974E+12,2024-10-23T21.59.26.026,2.08,-0.089,-0.788,-0.554
1.72974E+12,2024-10-23T21.59.26.036,2.09,-0.086,-0.779,-0.551
1.72974E+12,2024-10-23T21.59.26.046,2.1,-0.086,-0.787,-0.541
1.72974E+12,2024-10-23T21.59.26.056,2.11,-0.104,-0.797,-0.538
1.72974E+12,2024-10-23T21.59.26.066,2.12,-0.123,-0.799,-0.532
1.72974E+12,2024-10-23T21.59.26.076,2.13,-0.118,-0.813,-0.524
1.72974E+12,2024-10-23T21.59.26.086,2.14,-0.109,-0.835,-0.515
1.72974E+12,2024-10-23T21.59.26.096,2.15,-0.125,-0.846,-0.517
1.72974E+12,2024-10-23T21.59.26.106,2.16,-0.123,-0.85,-0.519
1.72974E+12,2024-10-23T21.59.26.116,2.17,-0.099,-0.85,-0.524
1.72974E+12,2024-10-23T21.59.26.126,2.18,-0.084,-0.85,-0.522
1.72974E+12,2024-10-23T21.59.26.136,2.19,-0.086,-0.865,-0.513
1.72974E+12,2024-10-23T21.59.26.146,2.2,-0.085,-0.907,-0.505
1.72974E+12,2024-10-23T21.59.26.156,2.21,-0.102,-0.944,-0.504
1.72974E+12,2024-10-23T21.59.26.166,2.22,-0.097,-0.961,-0.494
1.72974E+12,2024-10-23T21.59.26.176,2.23,-0.056,-0.991,-0.488
1.72974E+12,2024-10-23T21.59.26.186,2.24,-0.066,-1.009,-0.487
1.72974E+12,2024-10-23T21.59.26.196,2.25,-0.118,-0.991,-0.489
1.72974E+12,2024-10-23T21.59.26.206,2.26,-0.108,-0.98,-0.488
1.72974E+12,2024-10-23T21.59.26.216,2.27,-0.113,-0.97,-0.488
1.72974E+12,2024-10-23T21.59.26.226,2.28,-0.15,-0.947,-0.454
1.72974E+12,2024-10-23T21.59.26.236,2.29,-0.158,-0.965,-0.419
1.72974E+12,2024-10-23T21.59.26.246,2.3,-0.14,-0.994,-0.388
1.72974E+12,2024-10-23T21.59.26.256,2.31,-0.179,-1.026,-0.374
1.72974E+12,2024-10-23T21.59.26.266,2.32,-0.235,-1.029,-0.357
1.72974E+12,2024-10-23T21.59.26.276,2.33,-0.224,-1.013,-0.345
1.72974E+12,2024-10-23T21.59.26.286,2.34,-0.182,-0.975,-0.347
1.72974E+12,2024-10-23T21.59.26.296,2.35,-0.178,-0.949,-0.339
1.72974E+12,2024-10-23T21.59.26.306,2.36,-0.226,-0.948,-0.312
1.72974E+12,2024-10-23T21.59.26.316,2.37,-0.249,-0.937,-0.283
1.72974E+12,2024-10-23T21.59.26.326,2.38,-0.252,-0.936,-0.271
